node_id,row_id,label,name,properties
248,019a953b-cc18-74d3-b385-db58040eeb6f,Organization,Trung tâm Dự báo khí tượng thủy văn quốc gia,"{""name"": ""Trung tâm Dự báo khí tượng thủy văn quốc gia"", ""profession"": ""Cơ quan chuyên môn về khí tượng""}"
249,019a953b-cc18-74d3-b385-db58040eeb6f,Organization,Sở Xây dựng Hà Nội,"{""name"": ""Sở Xây dựng Hà Nội"", ""profession"": ""Cơ quan quản lý hạ tầng đô thị""}"
250,019a953b-cc18-74d3-b385-db58040eeb6f,Organization,Hệ thống giám sát thiên tai Việt Nam,"{""name"": ""Hệ thống giám sát thiên tai Việt Nam"", ""profession"": ""Hệ thống theo dõi thiên tai""}"
251,019a953b-cc18-74d3-b385-db58040eeb6f,Person,Một lãnh đạo Trung tâm Dự báo khí tượng thủy văn quốc gia,"{""name"": ""Một lãnh đạo Trung tâm Dự báo khí tượng thủy văn quốc gia"", ""role"": ""Chuyên gia khí tượng"", ""job"": ""Đại diện cơ quan dự báo""}"
252,019a953b-cc18-74d3-b385-db58040eeb6f,Person,Đại diện Sở Xây dựng Hà Nội,"{""name"": ""Đại diện Sở Xây dựng Hà Nội"", ""role"": ""Chuyên gia hạ tầng"", ""job"": ""Đại diện cơ quan quản lý xây dựng""}"
253,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Person,Phạm Thị Minh Lý,"{""name"": ""Phạm Thị Minh Lý"", ""role"": ""Giám đốc"", ""job"": ""Giám đốc Công ty TNHH Lý Tuấn"", ""date_of_birth"": ""51 tuổi"", ""action"": ""Bắt tạm giam vì lạm dụng tín nhiệm chiếm đoạt tài sản""}"
254,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Organization,Công ty TNHH Lý Tuấn,"{""name"": ""Công ty TNHH Lý Tuấn"", ""profession"": ""Khai thác khoáng sản, vận tải"", ""addresss"": ""Xã Bình Sơn, tỉnh Quảng Ngãi""}"
255,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Organization,Công ty CP Thép Hòa Phát Dung Quất,"{""name"": ""Công ty CP Thép Hòa Phát Dung Quất"", ""profession"": ""Sản xuất thép"", ""addresss"": ""Khu kinh tế Dung Quất, tỉnh Quảng Ngãi""}"
256,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Organization,Cơ quan Cảnh sát điều tra Công an tỉnh Quảng Ngãi,"{""name"": ""Cơ quan Cảnh sát điều tra Công an tỉnh Quảng Ngãi"", ""profession"": ""Điều tra hình sự""}"
257,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Organization,Viện KSND tỉnh Quảng Ngãi,"{""name"": ""Viện KSND tỉnh Quảng Ngãi"", ""profession"": ""Kiểm sát vụ án""}"
258,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Event,Bắt tạm giam Giám đốc Công ty Lý Tuấn,"{""name"": ""Bắt tạm giam Giám đốc Công ty Lý Tuấn"", ""summary"": ""Bốc hơi đá Nhà nước""}"
259,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Event,Vận chuyển đá trái phép từ bãi Phi Long,"{""name"": ""Vận chuyển đá trái phép từ bãi Phi Long"", ""summary"": ""Vận chuyển đá hộc không phép""}"
260,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Event,Tai nạn chìm sà lan trên biển Lý Sơn,"{""name"": ""Tai nạn chìm sà lan trên biển Lý Sơn"", ""summary"": ""Chìm sà lan, 9 người chết""}"
261,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Event,Xử phạt Công ty Lý Tuấn năm 2022,"{""name"": ""Xử phạt Công ty Lý Tuấn năm 2022"", ""summary"": ""Khai thác sai quy định""}"
262,019a953b-d7d4-7161-8ec3-b28619cbfdf5,Event,Vận chuyển đá không hóa đơn đến cảng Kỳ Hà,"{""name"": ""Vận chuyển đá không hóa đơn đến cảng Kỳ Hà"", ""summary"": ""Đá không chứng từ""}"
263,019a953b-e1be-7f92-8620-0df2f49b1320,Person,Kiev,"{""name"": ""Kiev"", ""role"": ""Chính quyền"", ""action"": ""Xây dựng kịch bản khiêu khích, đổ lỗi cho Nga""}"
264,019a953b-e1be-7f92-8620-0df2f49b1320,Organization,Tổ chức Hiệp ước Bắc Đại Tây Dương,"{""name"": ""Tổ chức Hiệp ước Bắc Đại Tây Dương"", ""profession"": ""Liên minh quân sự""}"
265,019a953b-e1be-7f92-8620-0df2f49b1320,Organization,Cục An ninh Ukraine (SBU),"{""name"": ""Cục An ninh Ukraine (SBU)"", ""profession"": ""Cơ quan tình báo nội địa""}"
266,019a953b-e1be-7f92-8620-0df2f49b1320,Organization,Tổng cục Tình báo Quốc phòng Ukraine (GUR),"{""name"": ""Tổng cục Tình báo Quốc phòng Ukraine (GUR)"", ""profession"": ""Cơ quan tình báo quân sự""}"
267,019a953b-e1be-7f92-8620-0df2f49b1320,Organization,Cục Tình báo Đối ngoại Nga (SVR),"{""name"": ""Cục Tình báo Đối ngoại Nga (SVR)"", ""profession"": ""Cơ quan tình báo nước ngoài""}"
268,019a953b-e1be-7f92-8620-0df2f49b1320,Event,Chiến dịch Lưới Nhện,"{""name"": ""Chiến dịch Lưới Nhện"", ""summary"": ""Tấn công căn cứ không quân Nga""}"
269,019a953b-e1be-7f92-8620-0df2f49b1320,Event,Kịch bản khiêu khích tại Ba Lan,"{""name"": ""Kịch bản khiêu khích tại Ba Lan"", ""summary"": ""Dàn dựng tấn công hạ tầng Ba Lan""}"
270,019a953b-e1be-7f92-8620-0df2f49b1320,Organization,Quân đoàn Tự do Nga,"{""name"": ""Quân đoàn Tự do Nga"", ""profession"": ""Nhóm quân sự phản bội""}"
271,019a953b-e1be-7f92-8620-0df2f49b1320,Organization,Trung đoàn K. Kalinovsky,"{""name"": ""Trung đoàn K. Kalinovsky"", ""profession"": ""Đơn vị quân sự""}"
272,019a953b-e1be-7f92-8620-0df2f49b1320,Organization,SRG Nga,"{""name"": ""SRG Nga"", ""profession"": ""Nhóm phá hoại và trinh sát""}"
273,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Person,Người dân địa phương,"{""name"": ""Người dân địa phương"", ""role"": ""Người tham gia thu gom hải sản"", ""action"": ""Nhặt ngao, sò, cá, sứa dạt vào bờ""}"
274,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Person,Ngư dân,"{""name"": ""Ngư dân"", ""role"": ""Người phụ thuộc vào biển"", ""job"": ""Khai thác hải sản"", ""action"": ""Thu gom và chế biến hải sản sau bão""}"
275,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Organization,Chính quyền địa phương,"{""name"": ""Chính quyền địa phương"", ""profession"": ""Quản lý và hướng dẫn người dân"", ""action"": ""Khuyến cáo an toàn, phối hợp thu mua, vận chuyển""}"
276,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Event,Lộc biển sau bão,"{""name"": ""Lộc biển sau bão"", ""summary"": ""Hải sản dạt vào bờ sau bão""}"
277,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Event,Sứa dạt vào bờ Thịnh Long,"{""name"": ""Sứa dạt vào bờ Thịnh Long"", ""summary"": ""Hàng trăm tấn sứa dạt vào bờ""}"
278,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Event,Cá chim vàng anh dạt vào Trà Cổ,"{""name"": ""Cá chim vàng anh dạt vào Trà Cổ"", ""summary"": ""Cá cao cấp dạt vào bờ sau bão""}"
279,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Organization,Thương lái,"{""name"": ""Thương lái"", ""profession"": ""Thu mua hải sản tại chỗ"", ""action"": ""Mua sứa, ngao, sò, cá sau bão""}"
280,019a953b-ebc5-7401-9e0f-98e7331fb5b1,Person,Cư dân mạng,"{""name"": ""Cư dân mạng"", ""role"": ""Người chia sẻ hình ảnh và ý kiến"", ""action"": ""Chia sẻ hình ảnh, bày tỏ sửng sốt""}"
281,019a953b-f553-73c3-96c7-0b2e9e41259b,Person,Nguyễn Phúc Tới,"{""name"": ""Nguyễn Phúc Tới"", ""date_of_birth"": ""1994"", ""addresss"": ""phường Lý Thường Kiệt, tỉnh Ninh Bình"", ""role"": ""Đối tượng lừa đảo"", ""action"": ""Lừa đảo chiếm đoạt tài sản bằng cách bán mã bản quyền phần mềm Vietmap Live giả mạo""}"
282,019a953b-f553-73c3-96c7-0b2e9e41259b,Organization,Công an tỉnh Đồng Nai,"{""name"": ""Công an tỉnh Đồng Nai"", ""profession"": ""Cơ quan điều tra"", ""addresss"": ""Tỉnh Đồng Nai""}"
283,019a953b-f553-73c3-96c7-0b2e9e41259b,Organization,Công ty Vietmap,"{""name"": ""Công ty Vietmap"", ""profession"": ""Phát triển phần mềm dẫn đường Vietmap Live""}"
284,019a953b-f553-73c3-96c7-0b2e9e41259b,Event,Lừa đảo bán mã phần mềm Vietmap Live,"{""name"": ""Lừa đảo bán mã phần mềm Vietmap Live"", ""summary"": ""Lừa đảo qua mạng bằng mã phần mềm giả""}"
285,019a953c-085e-74b0-8482-64e7b2893c8e,Person,Đông Đào,"{""name"": ""Đông Đào"", ""role"": ""Ca sĩ"", ""job"": ""Nghệ sĩ"", ""position"": ""Giám khảo"", ""profession"": ""Ca sĩ dòng nhạc quê hương - trữ tình"", ""action"": ""Tham gia chương trình Đấu trường ngôi sao, chia sẻ kinh nghiệm, hỗ trợ thế hệ trẻ, ngồi ghế giám khảo hơn 10 năm""}"
286,019a953c-085e-74b0-8482-64e7b2893c8e,Organization,Đấu trường ngôi sao,"{""name"": ""Đấu trường ngôi sao"", ""profession"": ""Chương trình truyền hình về nghệ thuật""}"
287,019a953c-085e-74b0-8482-64e7b2893c8e,Event,Đấu trường ngôi sao,"{""name"": ""Đấu trường ngôi sao"", ""summary"": ""Chương trình nghệ thuật với khách mời Đông Đào""}"
288,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,SJC,"{""name"": ""SJC"", ""profession"": ""Đơn vị kinh doanh vàng""}"
289,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,Bảo Tín Minh Châu,"{""name"": ""Bảo Tín Minh Châu"", ""profession"": ""Đơn vị kinh doanh vàng""}"
290,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,PNJ,"{""name"": ""PNJ"", ""profession"": ""Đơn vị kinh doanh vàng""}"
291,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,DOJI,"{""name"": ""DOJI"", ""profession"": ""Đơn vị kinh doanh vàng""}"
292,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,Phú Quý SJC,"{""name"": ""Phú Quý SJC"", ""profession"": ""Đơn vị kinh doanh vàng""}"
293,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Event,Giá vàng tăng,"{""name"": ""Giá vàng tăng"", ""summary"": ""Giá vàng tăng mạnh""}"
294,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Event,Căng thẳng chính trị Mỹ,"{""name"": ""Căng thẳng chính trị Mỹ"", ""summary"": ""Đóng cửa chính phủ Mỹ""}"
295,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Event,Dữ liệu việc làm Mỹ yếu,"{""name"": ""Dữ liệu việc làm Mỹ yếu"", ""summary"": ""Thị trường lao động suy yếu""}"
296,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Event,Fed dự kiến cắt giảm lãi suất,"{""name"": ""Fed dự kiến cắt giảm lãi suất"", ""summary"": ""Cắt giảm lãi suất""}"
297,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,Cục Dự trữ Liên bang (Fed),"{""name"": ""Cục Dự trữ Liên bang (Fed)"", ""profession"": ""Ngân hàng trung ương Mỹ""}"
298,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,Bộ Lao động Mỹ,"{""name"": ""Bộ Lao động Mỹ"", ""profession"": ""Cơ quan chính phủ Mỹ""}"
299,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,CME Group,"{""name"": ""CME Group"", ""profession"": ""Công ty tài chính""}"
300,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,Kitco,"{""name"": ""Kitco"", ""profession"": ""Trang tin tài chính""}"
301,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Organization,Kitco News,"{""name"": ""Kitco News"", ""profession"": ""Báo cáo tài chính""}"
302,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Person,Tai Wong,"{""name"": ""Tai Wong"", ""role"": ""Nhà giao dịch kim loại độc lập""}"
303,019a953c-176c-7ac0-98b7-5a2fc14fe2f5,Person,Melek,"{""name"": ""Melek"", ""role"": ""Chuyên gia phân tích tài chính""}"
304,019a953c-1f52-7f12-8b7d-7b1caca6ae0c,Event,Áp thấp nhiệt đới mạnh lên thành bão,"{""name"": ""Áp thấp nhiệt đới mạnh lên thành bão"", ""summary"": ""Áp thấp nhiệt đới thành bão, di chuyển Tây Tây Bắc""}"
305,019a953c-1f52-7f12-8b7d-7b1caca6ae0c,Organization,Trung tâm Dự báo khí tượng thuỷ văn quốc gia,"{""name"": ""Trung tâm Dự báo khí tượng thuỷ văn quốc gia"", ""profession"": ""Dự báo khí tượng, thủy văn""}"
306,019a953c-1f52-7f12-8b7d-7b1caca6ae0c,Person,Ragasa,"{""name"": ""Ragasa"", ""role"": ""Tên cơn bão"", ""ranking"": ""Siêu bão""}"
307,019a953c-1f52-7f12-8b7d-7b1caca6ae0c,Person,Bualoi,"{""name"": ""Bualoi"", ""role"": ""Tên cơn bão"", ""ranking"": ""Bão mạnh""}"
308,019a953c-288c-72a0-87fd-784d9ad10e7e,Person,Giới tư vấn bán hàng,"{""name"": ""Giới tư vấn bán hàng""}"
309,019a953c-288c-72a0-87fd-784d9ad10e7e,Organization,Suzuki Việt Nam,"{""name"": ""Suzuki Việt Nam"", ""profession"": ""Công ty sản xuất và phân phối ô tô""}"
310,019a953c-288c-72a0-87fd-784d9ad10e7e,Organization,Hyundai,"{""name"": ""Hyundai"", ""profession"": ""Công ty sản xuất ô tô""}"
311,019a953c-288c-72a0-87fd-784d9ad10e7e,Organization,Kia,"{""name"": ""Kia"", ""profession"": ""Công ty sản xuất ô tô""}"
312,019a953c-288c-72a0-87fd-784d9ad10e7e,Organization,Honda,"{""name"": ""Honda"", ""profession"": ""Công ty sản xuất ô tô""}"
313,019a953c-288c-72a0-87fd-784d9ad10e7e,Organization,Toyota,"{""name"": ""Toyota"", ""profession"": ""Công ty sản xuất ô tô""}"
314,019a953c-288c-72a0-87fd-784d9ad10e7e,Organization,Mitsubishi,"{""name"": ""Mitsubishi"", ""profession"": ""Công ty sản xuất ô tô""}"
315,019a953c-288c-72a0-87fd-784d9ad10e7e,Event,Khuyến mãi tháng 9,"{""name"": ""Khuyến mãi tháng 9"", ""summary"": ""Chạy đua giảm giá MPV cỡ nhỏ""}"
316,019a953c-288c-72a0-87fd-784d9ad10e7e,Event,Ra mắt Black Edition,"{""name"": ""Ra mắt Black Edition"", ""summary"": ""Kỷ niệm 30 năm Suzuki Việt Nam""}"
317,019a953c-288c-72a0-87fd-784d9ad10e7e,Event,Suy giảm doanh số MPV,"{""name"": ""Suy giảm doanh số MPV"", ""summary"": ""Giảm 29,4% so với tháng 7""}"
318,019a953c-288c-72a0-87fd-784d9ad10e7e,Person,Người tiêu dùng,"{""name"": ""Người tiêu dùng""}"
319,019a953c-288c-72a0-87fd-784d9ad10e7e,Organization,Đại lý Suzuki TP.HCM,"{""name"": ""Đại lý Suzuki TP.HCM"", ""addresss"": ""TP.HCM""}"
320,019a953c-3e4d-7180-be58-c692b6bc90e2,Person,,{}
321,019a953c-3e4d-7180-be58-c692b6bc90e2,Organization,Công ty SJC,"{""name"": ""Công ty SJC"", ""profession"": ""Doanh nghiệp kinh doanh vàng miếng""}"
322,019a953c-3e4d-7180-be58-c692b6bc90e2,Organization,Bảo Tín Minh Châu,"{""name"": ""Bảo Tín Minh Châu"", ""profession"": ""Doanh nghiệp kinh doanh vàng miếng""}"
323,019a953c-3e4d-7180-be58-c692b6bc90e2,Organization,Bảo Tín Mạnh Hải,"{""name"": ""Bảo Tín Mạnh Hải"", ""profession"": ""Doanh nghiệp kinh doanh vàng miếng""}"
324,019a953c-3e4d-7180-be58-c692b6bc90e2,Organization,Ngân hàng Nhà nước,"{""name"": ""Ngân hàng Nhà nước"", ""profession"": ""Cơ quan quản lý nhà nước về tiền tệ, vàng""}"
325,019a953c-3e4d-7180-be58-c692b6bc90e2,Event,Vàng miếng SJC chạm 138 triệu/lượng,"{""name"": ""Vàng miếng SJC chạm 138 triệu/lượng"", ""summary"": ""Đỉnh giá lịch sử""}"
326,019a953c-3e4d-7180-be58-c692b6bc90e2,Event,Bãi bỏ độc quyền vàng miếng,"{""name"": ""Bãi bỏ độc quyền vàng miếng"", ""summary"": ""Nghị định 232/2025""}"
327,019a953c-3e4d-7180-be58-c692b6bc90e2,Event,Dự thảo Thông tư 24 về vàng,"{""name"": ""Dự thảo Thông tư 24 về vàng"", ""summary"": ""Hướng dẫn Nghị định 232""}"
328,019a953c-5cd0-7fd2-8444-47ae6b11f166,Person,Nghi phạm 40 tuổi,"{""name"": ""Nghi phạm 40 tuổi"", ""job"": ""Người đàn ông"", ""action"": ""Giết bạn gái, che giấu thi thể trong tủ lạnh kim chi""}"
329,019a953c-5cd0-7fd2-8444-47ae6b11f166,Person,Nạn nhân,"{""name"": ""Nạn nhân"", ""role"": ""Bạn gái của nghi phạm"", ""action"": ""Bị siết cổ chết, thi thể bị giấu trong tủ lạnh kim chi""}"
330,019a953c-5cd0-7fd2-8444-47ae6b11f166,Organization,Đồn cảnh sát Gunsan,"{""name"": ""Đồn cảnh sát Gunsan"", ""profession"": ""Cảnh sát"", ""addresss"": ""Khu Jochon-dong, Gunsan, tỉnh Bắc Jeolla, Hàn Quốc""}"
331,019a953c-5cd0-7fd2-8444-47ae6b11f166,Event,Giết người và che giấu thi thể,"{""name"": ""Giết người và che giấu thi thể"", ""summary"": ""Giết bạn gái, giấu xác trong tủ lạnh kim chi""}"
332,019a953c-6ee2-77b2-92e0-55894141b526,Person,Lê Quang Thạch,"{""name"": ""Lê Quang Thạch"", ""role"": ""Chủ tịch UBND xã"", ""position"": ""Chủ tịch UBND xã La Lay""}"
333,019a953c-6ee2-77b2-92e0-55894141b526,Organization,UBND xã La Lay,"{""name"": ""UBND xã La Lay"", ""profession"": ""Chính quyền địa phương""}"
334,019a953c-6ee2-77b2-92e0-55894141b526,Event,Sập cống liên hợp,"{""name"": ""Sập cống liên hợp"", ""summary"": ""Sập cống do bão số 10""}"
335,019a953c-6ee2-77b2-92e0-55894141b526,Organization,Xã La Lay,"{""name"": ""Xã La Lay"", ""addresss"": ""Tỉnh Quảng Trị""}"
336,019a953c-7df2-7d51-bbbb-7bac3751eae0,Person,Ben Wallace,"{""name"": ""Ben Wallace"", ""role"": ""Cựu Bộ trưởng Quốc phòng Anh"", ""job"": ""Bộ trưởng Quốc phòng Anh (2019–2023)"", ""position"": ""Lập trường cứng rắn với Nga""}"
337,019a953c-7df2-7d51-bbbb-7bac3751eae0,Organization,Diễn đàn An ninh Warsaw,"{""name"": ""Diễn đàn An ninh Warsaw"", ""profession"": ""Sự kiện an ninh quốc tế""}"
338,019a953c-7df2-7d51-bbbb-7bac3751eae0,Event,Kiến nghị tấn công Crimea,"{""name"": ""Kiến nghị tấn công Crimea"", ""summary"": ""Ukraine gây bất khả thi cho Crimea""}"
339,019a953c-7df2-7d51-bbbb-7bac3751eae0,Organization,Điện Kremlin,"{""name"": ""Điện Kremlin"", ""profession"": ""Chính quyền Nga""}"
340,019a953c-7df2-7d51-bbbb-7bac3751eae0,Event,Tấn công Cầu Eo biển Kerch,"{""name"": ""Tấn công Cầu Eo biển Kerch"", ""summary"": ""Tấn công cầu nối Crimea""}"
341,019a953c-881b-7f70-ad6c-072b9f229c57,Person,Donald Trump,"{""name"": ""Donald Trump"", ""job"": ""Tổng thống Mỹ"", ""role"": ""Lãnh đạo Đảng Cộng hòa""}"
342,019a953c-881b-7f70-ad6c-072b9f229c57,Person,Chuck Schumer,"{""name"": ""Chuck Schumer"", ""position"": ""Lãnh đạo phe thiểu số Thượng viện"", ""role"": ""Lãnh đạo Đảng Dân chủ""}"
343,019a953c-881b-7f70-ad6c-072b9f229c57,Person,Hakeem Jeffries,"{""name"": ""Hakeem Jeffries"", ""position"": ""Lãnh đạo phe thiểu số Hạ viện"", ""role"": ""Lãnh đạo Đảng Dân chủ""}"
344,019a953c-881b-7f70-ad6c-072b9f229c57,Person,John Thune,"{""name"": ""John Thune"", ""position"": ""Lãnh đạo Đảng Cộng hòa tại Thượng viện""}"
345,019a953c-881b-7f70-ad6c-072b9f229c57,Person,Russ Vought,"{""name"": ""Russ Vought"", ""job"": ""Giám đốc Văn phòng Quản lý và Ngân sách (OMB)""}"
346,019a953c-881b-7f70-ad6c-072b9f229c57,Organization,Văn phòng Quản lý và Ngân sách (OMB),"{""name"": ""Văn phòng Quản lý và Ngân sách (OMB)"", ""profession"": ""Cơ quan quản lý ngân sách liên bang""}"
347,019a953c-881b-7f70-ad6c-072b9f229c57,Event,Đóng cửa chính phủ liên bang,"{""name"": ""Đóng cửa chính phủ liên bang"", ""summary"": ""Ngân sách hết hạn, đóng cửa cơ quan liên bang""}"
348,019a953c-881b-7f70-ad6c-072b9f229c57,Event,Cuộc gặp giữa Trump và lãnh đạo hai đảng,"{""name"": ""Cuộc gặp giữa Trump và lãnh đạo hai đảng"", ""summary"": ""Thảo luận ngân sách, không đạt thỏa thuận""}"
349,019a953c-881b-7f70-ad6c-072b9f229c57,Event,Bỏ phiếu dự luật chi tiêu tạm thời,"{""name"": ""Bỏ phiếu dự luật chi tiêu tạm thời"", ""summary"": ""Dân chủ phản đối, không thông qua""}"
350,019a953c-93fc-7641-afb1-72ffc629dcb3,Organization,Công an tỉnh Tây Ninh,"{""name"": ""Công an tỉnh Tây Ninh"", ""profession"": ""Cơ quan công an cấp tỉnh""}"
351,019a953c-93fc-7641-afb1-72ffc629dcb3,Organization,Cổng Dịch vụ công Quốc gia,"{""name"": ""Cổng Dịch vụ công Quốc gia"", ""profession"": ""Cổng dịch vụ công quốc gia""}"
352,019a953c-93fc-7641-afb1-72ffc629dcb3,Organization,Cổng Dịch vụ công Bộ Công an,"{""name"": ""Cổng Dịch vụ công Bộ Công an"", ""profession"": ""Cổng dịch vụ công bộ ngành""}"
353,019a953c-93fc-7641-afb1-72ffc629dcb3,Event,Làm hộ chiếu trực tuyến,"{""name"": ""Làm hộ chiếu trực tuyến"", ""summary"": ""Làm hộ chiếu online đơn giản""}"
354,019a953c-93fc-7641-afb1-72ffc629dcb3,Event,Hồ sơ bị từ chối,"{""name"": ""Hồ sơ bị từ chối"", ""summary"": ""Hồ sơ sai thông tin""}"
355,019a953c-93fc-7641-afb1-72ffc629dcb3,Event,Lợi dụng dịch vụ,"{""name"": ""Lợi dụng dịch vụ"", ""summary"": ""Cò dịch vụ lừa đảo""}"
356,019a953c-93fc-7641-afb1-72ffc629dcb3,Event,Thất lạc hộ chiếu,"{""name"": ""Thất lạc hộ chiếu"", ""summary"": ""Hộ chiếu bị giữ lại""}"
357,019a953c-93fc-7641-afb1-72ffc629dcb3,Organization,Phòng Quản lý xuất nhập cảnh Công an tỉnh,"{""name"": ""Phòng Quản lý xuất nhập cảnh Công an tỉnh"", ""profession"": ""Đơn vị quản lý xuất nhập cảnh""}"
358,019a953c-93fc-7641-afb1-72ffc629dcb3,Organization,Phòng Quản lý xuất nhập cảnh Công an thành phố,"{""name"": ""Phòng Quản lý xuất nhập cảnh Công an thành phố"", ""profession"": ""Đơn vị quản lý xuất nhập cảnh""}"
359,019a953c-df13-71a0-afe2-55cc469cdd4d,Person,Hòa Minzy,"{""name"": ""Hòa Minzy"", ""addresss"": ""Bắc Ninh"", ""job"": ""Ca sĩ"", ""role"": ""Nghệ sĩ"", ""action"": ""Biểu diễn tại Đại lễ 2/9, tham gia MV Bắc Bling, ca khúc Nỗi Đau Giữa Hòa Bình, góp mặt trong Mưa Đỏ""}"
360,019a953c-df13-71a0-afe2-55cc469cdd4d,Person,Mỹ Tâm,"{""name"": ""Mỹ Tâm"", ""job"": ""Ca sĩ"", ""role"": ""Nghệ sĩ hàng đầu Vpop"", ""action"": ""Tham gia Đại lễ 2/9, biểu diễn ca khúc Thịnh Vượng Việt Nam Sáng Ngời""}"
361,019a953c-df13-71a0-afe2-55cc469cdd4d,Person,Trúc Nhân,"{""name"": ""Trúc Nhân"", ""job"": ""Ca sĩ"", ""role"": ""Đồng nghiệp của Hòa Minzy"", ""action"": ""Tham gia Đại lễ 2/9, bị con rồng che mất trong sân khấu""}"
362,019a953c-df13-71a0-afe2-55cc469cdd4d,Organization,Lễ kỷ niệm 80 năm Cách mạng Tháng Tám và Quốc khánh 2/9 (A80),"{""name"": ""Lễ kỷ niệm 80 năm Cách mạng Tháng Tám và Quốc khánh 2/9 (A80)"", ""profession"": ""Sự kiện quốc gia"", ""addresss"": ""Quảng trường Ba Đình, Hà Nội""}"
363,019a953c-df13-71a0-afe2-55cc469cdd4d,Event,Đại lễ 2/9,"{""name"": ""Đại lễ 2/9"", ""summary"": ""Sự kiện quốc gia tại Quảng trường Ba Đình""}"
364,019a953c-df13-71a0-afe2-55cc469cdd4d,Event,MV Bắc Bling,"{""name"": ""MV Bắc Bling"", ""summary"": ""MV gây bão, hit quốc dân""}"
365,019a953c-df13-71a0-afe2-55cc469cdd4d,Event,Nỗi Đau Giữa Hòa Bình,"{""name"": ""Nỗi Đau Giữa Hòa Bình"", ""summary"": ""Ca khúc hit, vai diễn khách mời""}"
366,019a953c-b676-7432-83f3-ebc5ce6e2329,Person,Trúc Nhân,"{""name"": ""Trúc Nhân"", ""role"": ""Ca sĩ"", ""job"": ""Nghệ sĩ âm nhạc"", ""position"": ""Phù thủy âm nhạc"", ""action"": ""Trình diễn, biểu diễn sân khấu""}"
367,019a953c-b676-7432-83f3-ebc5ce6e2329,Person,Dương Hoàng Yến,"{""name"": ""Dương Hoàng Yến"", ""role"": ""Ca sĩ"", ""job"": ""Nghệ sĩ âm nhạc"", ""position"": ""Giọng ca nội lực"", ""action"": ""Trình diễn ca khúc cảm xúc""}"
368,019a953c-b676-7432-83f3-ebc5ce6e2329,Person,Trọng Hiếu,"{""name"": ""Trọng Hiếu"", ""role"": ""Ca sĩ"", ""job"": ""Quán quân Vietnam Idol"", ""position"": ""Nghệ sĩ âm nhạc hiện đại"", ""action"": ""Khuấy động sân khấu, trình diễn vũ đạo""}"
369,019a953c-b676-7432-83f3-ebc5ce6e2329,Person,Han Sara,"{""name"": ""Han Sara"", ""role"": ""Ca sĩ"", ""job"": ""Nghệ sĩ Gen Z"", ""position"": ""Nữ ca sĩ trẻ"", ""action"": ""Trình diễn năng lượng, giọng hát ngọt ngào""}"
370,019a953c-b676-7432-83f3-ebc5ce6e2329,Organization,Gala Better Choice Awards 2025,"{""name"": ""Gala Better Choice Awards 2025"", ""profession"": ""Sự kiện trao giải, lễ hội âm nhạc""}"
371,019a953c-b676-7432-83f3-ebc5ce6e2329,Organization,Triển lãm Quốc tế Đổi mới sáng tạo Việt Nam (VIIE 2025),"{""name"": ""Triển lãm Quốc tế Đổi mới sáng tạo Việt Nam (VIIE 2025)"", ""profession"": ""Triển lãm đổi mới sáng tạo""}"
372,019a953c-b676-7432-83f3-ebc5ce6e2329,Organization,Trung tâm Đổi mới sáng tạo Quốc gia (NIC) Hòa Lạc,"{""name"": ""Trung tâm Đổi mới sáng tạo Quốc gia (NIC) Hòa Lạc"", ""addresss"": ""NIC Hòa Lạc""}"
